"ОАО "Банк БФА";3038
"ПАО "Великие Луки банк";598
"АО "СМП Банк";3368
"ООО КБ "Объединенный банк развития";3345
"ОАО КБ "СОЦГОРБАНК";1827
"ЗАО КБ "Ситибанк";2557
"ЗАО "КОММЕРЦБАНК (ЕВРАЗИЯ)";3333
"ООО КБ "ДАГДОРБАНК";2922
"ЗАО "Банк Интеза";2216
"КБ "Трансинвестбанк" (ООО)";3238
"ОАО "Таганрогбанк";3136
"АБ "Алданзолотобанк" ОАО";854
"АКБ "ФЬЮЧЕР" (ОАО)";2574
"ООО КБ "Избербаш";2407
"ООО ИКБ "Совкомбанк";963
"ОАО АКБ "ГАЗСТРОЙБАНК";2919
"ОАО "Роял Кредит Банк";783
"РУНЭТБАНК" (ЗАО)";2829
"ООО "Расчетный центр Финансового Дома";3309
"ООО КБ "Центрально-Европейский Банк";2670
"АО "Углеметбанк";2997
"Банк "Таврический" (ОАО)";2304
"ООО КБ "Инстройбанк";2743
"АКБ "ВЕК" (ЗАО)";2299
"Мой Банк. Ипотека" (ОАО)";2436
"АКБ "ЯПЫ КРЕДИ БАНК МОСКВА" (ЗАО)";2555
"ООО КБ "ЭКО-ИНВЕСТ";3116
"КБ "АКРОПОЛЬ" АО";3027
"КБ "Максима" (ООО)";3379
"ПАО АКБ "АВАНГАРД";2879
"ООО РИКБ "Ринвестбанк";3262
"ОАО НДКО "Ричфорд Кредит";3489
"ООО "ПромСервисБанк";1659
"КБ "МЕЖРЕГИОНАЛЬНЫЙ ПОЧТОВЫЙ БАНК" ООО";3171
"ЗАО "НКБ "СЛАВЯНБАНК";804
"ОАО КИБ "ЕВРОАЛЬЯНС";1781
"НКО "Расчетная палата РТС" (ООО)";3335
"КБ "ПРИСКО КАПИТАЛ БАНК";2537
"АМБ Банк" (ПАО)";3036
"ОАО "ТСБ";1250
ТКБ БАНК ПАО;2210
"АО "НК Банк";2755
"АО КБ "РосинтерБанк";226
"АБ "Таатта" ЗАО";1249
"ЗАО "МЕТРОБАНК";2548
"КБ "Байкалкредобанк" (ПАО)";2990
"ОАО "СИАБ";3245
"АКБ "Ноосфера" (ЗАО)";2650
"АО "Тинькофф Банк";2673
"ООО КБ "Обибанк";3185
"АКБ "ЧУВАШКРЕДИТПРОМБАНК" ПАО";1280
"ЗАО "Приполяркомбанк";507
"АКБ "Трансстройбанк" (ЗАО)";2807
"ООО КБ "Профит Банк";3234
"ПАО Банк "АЛЕКСАНДРОВСКИЙ";53
"ЗАО Банк "Советский";558
"РЕГНУМ БАНК" (ООО)";3373
"БАНК ГОРОД" (АО)";2644
"(ЗАО АКБ "Кавказ-Гелиос")";1618
"АКБ "ЧУВАШКРЕДИТПРОМБАНК" ОАО";1280
"ОАО "Социнвестбанк";1132
"НКО "Альтернатива" (ООО)";3452
"ЗАО "ДжиИ Мани Банк";3316
"Банк "Уссури" (АО)";596
"ЗАО "Райффайзенбанк";3292
"АО "ИШБАНК";2867
"Банк Кремлевский" ООО";2905
"ОАО "Флексинвест Банк";3089
"ОАО "Собинбанк";1317
"ЗАО АКБ "Экспресс-кредит";210
"НКО "ИНКАХРАН" (ОАО)";3454
ОАО Новосибирский муниципальный банк;2786
"АО "ИнвестКапиталБанк";2377
"АНКОР БАНК" (АО)";889
"АКБ "Адам Интернэшнл" ОАО.";2232
"ООО КБ "Н-БАНК";3493
"ОАО Банк "ФК Открытие";2209
"ПАО "РГС Банк";3073
"Сетелем Банк" ООО";2168
"АКБ "Ижкомбанк" (ПАО)";646
"АО АКБ "ЦентроКредит";121
"ООО НКО "Рапида";3371
"Интерактивный Банк" (ООО)";3378
"АО Банк "Венец";524
"ОАО РАКБ "МОСКВА";1661
"АКБ "БНКВ" (ЗАО)";2472
"ОАО КБ "СЕВЕРГАЗБАНК";2816
"ООО "УралКапиталБанк";2519
"АБ "АСПЕКТ" (ЗАО)";608
"ЗАО ИКБ "ЕВРОПЕЙСКИЙ";1616
"АКБ "Мосуралбанк" (АО)";2468
"ОАО "И.Д.Е.А. Банк";430
"АКБ "ПЕРЕСВЕТ" (АО)";2110
"ООО НКО "Яндекс.Деньги";3510
"ООО "АБМ Банк";3477
"АО "ГОРБАНК";2982
"ЗАО "Банк "Агророс";2860
ОАО Банк ВТБ;1000
"АО БАНК "Ермак";1809
"ОАО АКБ "Связь-Банк";1470
"СеверСтройБанк" АО";3507
"Муниципальный Камчатпрофитбанк" (АО)";2103
"КБ "МРБ" (ООО)";1059
"ОАО КБ "Спутник";1071
"ЗАО КБ "Мираф-Банк";2244
"АО "РУССТРОЙБАНК";3205
"ЗАО АКБ "ЦентроКредит";121
"НКО "Русское финансовое общество" (ООО)";3427
"АКБ "КОДЕКС" (ОАО)";2746
"ООО НКО "Тор Кредит";3497
"ОАО "ОФК Банк";2270
"АО РНКО "ФБ";3502
"ООО КБ "ТРАСТОВЫЙ БАНК";2780
"АКБ "РУССЛАВБАНК" (ЗАО)";1073
"АКБ "Спурт" (ПАО)";2207
"АО НКО "Сетевая Расчетная Палата";3332
"ПАО "Евразийский банк";969
"ООО "Морган Стэнли Банк";3456
"ПАО "Запсибкомбанк";918
"АКБ "Ланта-Банк" (ЗАО)";1920
"АО "Экономбанк";1319
"НБ "ТРАСТ" (ОАО)";3279
"КБ "Экономикс-Банк" (ООО)";2136
"АО "Промэнергобанк";2728
"АО КБ "МБР-банк";2620
"ООО КБ "ВББ";1342
ЗАО АЖКБ;3050
"Коммерческий Индо Банк" ООО";3446
"БАНК "НЕЙВА" ООО";1293
"ОАО КБ "Ассоциация";732
"АКБ "Абсолют Банк" (ПАО)";2306
"ООО КБ "Пульс Столицы";3002
"ООО КБ "Калуга";1151
"ОАО РАКБ "Донхлеббанк";2285
"БНП ПАРИБА" ЗАО";3407
"Запсибкомбанк" ОАО";918
"ОАО "НИКО-БАНК";702
Айви Банк (ЗАО);2055
"ООО КБ "Алжан";2491
"ЗАО АИКБ "Енисейский объединенный банк";2645
"АКБ "Зеленокумский" (ОАО)";1239
Прио-Внешторгбанк (ОАО);212
"ООО КБ "ТрастКомБанк";2499
"КБ "Банк Развития Технологий" (ЗАО)";3441
"ОАО "НОМОС-БАНК-Сибирь";410
"ОАО "Выборг-банк";720
"ОАО "МИнБ";912
"КБ "Кубанский универсальный банк" (ООО)";2898
"ЗАО комбанк "Арзамас";1281
"ОАО "Меткомбанк";901
"КБ "Сунжа" ООО";2023
"ЗАО "КБ Европлан";3052
"ОАО АРКБ "Росбизнесбанк";1405
"ООО "Инбанк";1829
"ПАО "Норвик Банк";902
"ОАО "Нерюнгрибанк";825
"ОАО Инвестбанк "БЗЛ";1282
"НКО "Премиум" (ООО)";3514
"КБ "КИП-БАНК" (ООО)";2843
"ОАО АКБ "ИТ Банк";2609
"ПАО "Невский банк";1068
"ООО КБ "Сембанк";2606
"ПАО "Бест Эффортс Банк";435
"АО "Россельхозбанк";3349
"ООО "КБИТ "Паритет";1860
"АО "Банк Акцепт";567
"ООО "ТАНДЕМБАНК";1951
"ЗАО КБ "РУСНАРБАНК";3403
"ОАО "БАНК СГБ";2816
ЗАО МС Банк Рус;2789
"ЗАО "ЮМК банк";3495
"ОАО "РФК-банк";3099
"ПАО "НИКО-БАНК";702
"АБ "БРП" (ОАО)";2836
"ОАО КБ "Пойд?м!";2534
"АКБ "НАШ ДОМ" (ЗАО)";3296
"ОАО АКБ "Универсальный кредит";2903
"АО КБ "ИВАНОВО";1763
"АО АКБ "Банкирский Дом";2928
"АО "Зернобанк";2337
"АО  "Европлан Банк";3052
"НКО "21 ВЕК" (ООО)";3309
"ООО КБ "Кредэксбанк";3186
"БУМ-БАНК";1137
"КБ "НАФТАБАНК" ООО";715
"ЗАО АКБ "Констанс-Банк";2228
"ЗАО "Банк ФИНАМ";2799
"ОАО АКБ "Смолевич";1121
"ОАО "Геленджик-Банк";790
"ПАО "ИнтехБанк";2705
"АО КБ "ИС Банк";3175
"АО "Гринфилдбанк";2711
"ТКБ" (ЗАО)";2210
"ОАО Банк "Петрокоммерц";1776
"ОАО АКБ "АКТИВ БАНК";2529
"ОАО Банк "Западный";2598
"ОАО "УБРиР";429
"ЗАО КБ "КЕДР";1574
"ООО КБ "Регионфинансбанк";3357
"ОАО "МТС-Банк";2268
"ПАО КБ "Верхневолжский";1084
"АКБ "Мастер-Капитал" (ОАО)";3011
"АО "КБ ДельтаКредит";3338
"ПАО КБ "ТЭСТ";3440
"ОАО АКБ "РУССОБАНК";2313
"АО АКБ "ЕВРОФИНАНС МОСНАРБАНК";2402
"ОАО "СЕВЗАПИНВЕСТПРОМБАНК";2152
"ОАО "ДНБ Банк";1276
"ОАО АКБ "Приморье";3001
"ПАО "Татфондбанк";3058
"ОАО "Аделантбанк";1835
"ООО "М плюс";3282
"ОАО КБ "Краскомбанк";1087
"КБ "Ренессанс Капитал" (ООО)";3354
"ОАО "БыстроБанк";1745
"ЗАО "БСЖВ";2295
"ОАО "БАНК РОССИЙСКИЙ КРЕДИТ";324
"ПАО КБ "УБРиР";429
"Специнвестбанк" (ООО)";2842
"Банк "Северный кредит" (ОАО)";2398
"ОАО "Банк "Екатеринбург";3161
"ЗАО АКБ "Тексбанк";2756
Банк НКЦ (АО);3466
"ЗАО НКО "Частный РКЦ";3420
"КБ "ЕДИНСТВЕННЫЙ" (ООО)";3187
"ПАО "АК БАРС" БАНК";2590
"ОАО АКБ "РФА";2035
"АКБ "ИнтрастБанк" (ОАО)";3144
"АКБ "Надежный банк" (ОАО)";149
"ПАО Комбанк "Химик";1114
"ООО КБ "Банк Расчетов и Сбережений";2617
"КБ "ГЕНБАНК" (ООО)";2490
"АКБ "ИРС" (АО)";272
"ООО КБСИ "Стройиндбанк";155
"ОАО "Липецкоблбанк";1794
"АБ "ИНТЕРПРОГРЕССБАНК" (ЗАО)";600
"ООО "Банк РБ";1910
"АО АКБ "НОВИКОМБАНК";2546
"НОТА-Банк" (ОАО)";2913
ОКЕАН БАНК (АО);1697
"ООО КБ "МЕЖТРАСТБАНК";2493
"ОАО АКБ "Стелла-Банк";2948
"ПАО "РОСБАНК";2272
"ОАО "ТрансКредитБанк";2142
"ПАО "Ханты-Мансийский банк Открытие";1971
"АЛОР БАНК" (ОАО)";435
"ИНРЕСБАНК" ООО";2571
"АО "РФИ БАНК";3351
"АО "Меткомбанк";901
"Банк "Навигатор" (ОАО)";2469
"АКБ "Кросна-банк" (ОАО)";2607
"(ООО) КБ "НЕОПОЛИС-БАНК";2809
"ОАО КБ "ТЭСТ";3440
"КБ "ПСИБ" (ООО)";2761
"ООО МИБ "ДАЛЕНА";1948
"ЗАО "ЭКСИ-Банк";2530
"ООО КБ "ПРОМИНВЕСТРАСЧЕТ";2655
"ОАО КБ "Донбанк";2984
"ОАО АКБ "Капиталбанк";2547
"ОАО Банк "ОТКРЫТИЕ";2179
ОАО Банк ЗЕНИТ;3255
"АКБ "СТРАТЕГИЯ" (ОАО)";2801
"ООО "ТАТАГРОПРОМБАНК";728
"РНКО "ИРЦ" ЗАО";3447
"ЗАО КБ "Наратбанк";1902
"ОАО "Уралфинпромбанк";3119
"ПАО "АК Банк";3006
"Королевский Банк Шотландии" ЗАО";2594
"Банк "Возрождение" (ПАО)";1439
"ЗАО "Нефтепромбанк";2156
"КБ "СИСТЕМА" ООО";2846
"ООО "ПотенциалБанк";1019
"ЗАО "Данске банк";3307
"ОАО "Вербанк";2374
Банк СКТ (ОАО);435
"КБ "Гаранти Банк - Москва" (АО)";3275
"ЗАО КБ "Златкомбанк";568
К2 Банк (АО);2851
"АО "Банк ФИНАМ";2799
"ОАО "Башпромбанк";1006
"АКБ "ВЕК" (АО)";2299
"ООО КБ "Инвест-Экобанк";1956
"ООО КБ "АУЭРБАНК";3105
"СПОРТИНВЕСТБАНК" ООО";1003
"ООО "НОВОКИБ";1747
"ЗАО НГАБ "Ермак";1809
"ОАО "Лето Банк";650
"ООО "Витас Банк";1955
"ООО КБ "КАМЧАТКА";2966
"ПАО Банк "Кузнецкий";609
ЗАО ЮниКредит Банк;1
"ОАО КБ "Региональный кредит";1927
"РНКО "ФРЦ" АО";3319
"ЗАО КБ "МБР-банк";2620
"ОАО КБ "РЕГИОНАЛЬНЫЙ КРЕДИТНЫЙ БАНК";1608
"ООО РНКО "РИБ";2749
"АКБ "ГАЛАБАНК" ЗАО";3090
"АКБ "Зернобанк" (ЗАО)";2337
"КБ "Финансовый стандарт" (ООО)";1053
"АБ "Девон-Кредит" (ОАО)";1972
"КБ "Международный строительный банк" (ООО)";3484
"Банк "Левобережный" (ОАО)";1343
"ЗАО АКБ "ГАЗБАНК";2316
"АКБ "ЕИБ" ЗАО";2503
"АБ "АСПЕКТ" (АО)";608
"ОАО КБ "ВВНБ";3033
"Банк "ВРБ Москва" (ООО)";3499
"ООО КБ "Хелленик Банк";3493
"АКБ "ЕВРОМЕТ" (ПАО)";2902
"КБ "Москоммерцбанк" (АО)";3365
"КБ "КРК" (ОАО)";3385
"АКБ "Трансстройбанк" (АО)";2807
"Банк "АББ" (ОАО)";2937
"КБ "Первый Экспресс" (ОАО)";3237
"ЗАО "Холмсккомбанк";503
"ООО КБ "МК Банк";3370
"ООО КБ "СТРОМКОМБАНК";404
"ПАО КБ "Сельмашбанк";106
"Объединенный банк Республики" (ООО)";1016
"АКБ "ЯПЫ КРЕДИ БАНК МОСКВА" (АО)";2555
"ОАО Банк "Объединенный капитал";2611
"АКБ "БАНК КИТАЯ (ЭЛОС)";2309
"ЗАО АКИБ "Почтобанк";1788
"ПАО "ОФК Банк";2270
"АО "Вэлтон Банк";1105
"АО "ГЛОБЭКСБАНК";1942
СБ Банк (ООО);2999
"АИБ "Имбанк" (ОАО)";2098
"ЗАО "КБ ОТКРЫТИЕ";2179
"АО КБ "Соколовский";2830
"АКБ "ТКПБ" (ОАО);1312
"ЗАО КБ "Росинтербанк";226
"АКБ "ЕВРОМЕТ" (ОАО)";2902
"АКБ "ИНКАРОБАНК" (ЗАО)";2696
"ООО "Вестинтербанк";3398
"ОАО "АИКБ "Татфондбанк";3058
"КБ "АКРОПОЛЬ" ЗАО";3027
"КБ "Уссури" ОАО";596
"Кизилюртовская РНКО "Сулак" ООО";749
"НКО "Континент Финанс" (ПАО)";149
"ООО "Ю Би Эс Банк";3463
"АКБ "Ярзембанк" (ЗАО)";1415
"АКБ "ИНТЕРКООПБАНК" (ПАО)";2803
"ПАО "ЧЕЛЯБИНВЕСТБАНК";493
"КБ "Унифин" АО";2654
"ОАО Банк "Аскольд";2480
ПАО МОСОБЛБАНК;1751
"КБ "МКБ" (ПАО)";2524
"АКБ "Инвестторгбанк" (ОАО)";2763
НКО Красноярский Краевой Расчетный Центр ООО;3483
"ПАО УКБ "Белгородсоцбанк";760
"АБ "Девон-Кредит" (ПАО)";1972
"ОАО "ГУТА-БАНК";256
"ООО КБ "ФПК";3295
"РНКО "РЦ ЭНЕРГОБИЗНЕС" (ООО)";3485
"СеверСтройБанк" ОАО";3507
"ОАО "Тагилбанк";1635
"ООО КБ "Алтайкапиталбанк";2659
"КБ "БМБ" (ООО)";2992
"ООО КБ "СИНКО-БАНК";2838
"ООО КБ "Анелик РУ";3443
"ПАО КБ "МПСБ";752
"АО "Нерюнгрибанк";825
ОАО ВКАБАНК;1027
"ПАО "МЕТКОМБАНК";2443
"ЗАО "СНГБ";588
"(ЗАО АКБ "РОСТРАБАНК")";1684
"ООО Коммерческий Банк "ХИМЭКСИМБАНК";3183
"АО "Интеррасчет" РНКО";1618
"АО АИКБ "Енисейский объединенный банк";2645
"Банк "Первомайский" (ПАО)";518
"ОАО "Тверьуниверсалбанк";777
"ОАО "АФ Банк";991
"ПАО "ИДЕЯ Банк";430
"АО АКБ "ГАЗБАНК";2316
"НКО "КредитАльянс" (ООО)";3472
"ООО КБ "Первый депозитный";1244
"НКО "Расчетная палата РТС" (ЗАО)";3335
"КБ "Арсенал" ООО";3000
"ОАО КБ "АГРОПРОМКРЕДИТ";2880
"ООО "Владпромбанк";870
"АО КБ "НИБ";2876
"ОАО БАНК "РОСТ";2589
"ЗАО КБ "ТЕТРАПОЛИС";1586
"КБ "КБР БАНК" (ООО)";3364
"ОАО КБ "Акцепт";567
Сталь Банк (ООО);2248
"НКО "МОНЕТА.РУ" (ООО)";3508
"НКО "ИНКАХРАН" (АО)";3454
"РНКО "Платежный Центр" (ООО)";3166
Связной Банк (ЗАО);1961
"НАЦКОРПБАНК" (АО)";3422
"КБ "ДС-БАНК" (ООО)";3439
"ООО "Банк РСИ";3415
"Банк "Северный Кредит" (ОАО)";2398
"АО АБ "Капитал";575
"АКБ "Ижкомбанк" (ОАО)";646
"КБ "БРТ" (АО)";3441
"КБ "Экономический Союз" ООО";2798
"АКБ "Заречье" (ОАО)";817
"АКБ  "Онлайн Банк" (ЗАО)";2462
"АКБ "1-й Процессинговый" (ЗАО)";2241
"ООО КБ "МВС Банк";2407
"ООО "НРК";3386
"ОАО "МОСКЛИРИНГЦЕНТР";3314
"АО "Булгар банк";1917
НКО АО ПРЦ;3306
"ОАО "АБ Финанс Банк";514
"ПАО АКБ "РОСБАНК";2272
"АО "РН Банк";170
"ПАО "БИНБАНК";2562
"ООО КБ "Транспортный";3174
"ПАО "Банк Екатерининский";2167
"Конгресс-Банк" ОАО";2330
"АО "РУНЭТБАНК";2829
"ООО "Камкомбанк";438
"АО "БИНБАНК кредитные карты";2827
"ООО КБ "Алмаз-Инвест-Банк";2881
"ООО КБ "ЯР-Банк";3185
"ОАО "НДБ";2374
"Инвестиционный Банк "ВЕСТА" (ООО)";2368
"ПАО АКБ "Металлинвестбанк";2440
"ОИКБ "Русь" (ООО)";704
"АКБ "НРБанк" (АО)";2170
"ООО Банк "Саратов";330
"КБ "Рублевский" ООО";2192
"ОАО АКБ "ИРОНБАНК";1724
"ООО КБ "ДОРИС БАНК";1679
"АО "БИНБАНК Мурманск";1276
"ОАО "МСП Банк";3340
"ЗАО НКО "Сетевая Расчетная Палата";3332
"ОАО "АКИБАНК";2587
"НКО "Евроинвест" (ООО)";3383
"ООО "Чайна Констракшн Банк";3515
"ОАО АКБ "Урал ФД";249
"ПАО КБ "КЕДР";1574
"АйСиАйСиАй Банк Евразия" (ООО)";3329
"ОАО АК "БайкалБанк";2632
Банк НФК (АО);3437
"ОАО "МЕТКОМБАНК";2443
"ООО КБ "ОГНИ МОСКВЫ";2328
"АКБ "АлтайБизнес-Банк" (ОАО)";2388
"МИ-БАНК" (ОАО)";2742
"ОАО КБ "Стройкредит";18
"КБ "Унифин" ЗАО";2654
"НКО "ЭПС" (ООО)";3509
"ЗАО КБ "Гагаринский";606
"ОАО "АК БАРС" БАНК";2590
"АКБ "Инвестбанк" (ОАО)";107
"ООО "КГБ-БК";1910
"АКБ "ПЕРВЫЙ ИНВЕСТИЦИОННЫЙ" (ЗАО)";604
"ЗАО АКБ "Турбобанк";3203
"АО "ОРБАНК";937
"АКБ "ПЕРЕСВЕТ" (ЗАО)";2110
"ОАО КБ "Мосводоканалбанк";2863
Ставропольпромстройбанк - ОАО;1288
"ЗАО КБ "ИНКРЕДБАНК";3405
"ПАО "МТС-Банк";2268
"ПАО "Спиритбанк";2053
"КБ "ЮНИАСТРУМ БАНК" (ООО)";2771
"ОАО КБ "Верхневолжский";1084
"ОАО "РосБР";3340
ТКБ ОАО;2210
"АО БАНК "ТГБ";3180
"ООО КБ "Каспий";639
"ЗАО "Промсбербанк";1043
"РФИ БАНК" ЗАО";3351
"ОАО "СКБ-банк";705
"АО "Тольяттихимбанк";2507
"АКБ "Спурт" (ОАО)";2207
"ООО "Спартак-Банк";3398
"Натиксис Банк АО";3390
"АКБ "ТЕНДЕР-БАНК" (ЗАО)";2252
"ООО "ЕВРОКОМБАНК";531
"ОАО "НБК-Банк";3283
"АКБ "РОСЕВРОБАНК" (ОАО)";3137
"АКБ "РОССИЙСКИЙ КАПИТАЛ" (ПАО)";2312
"ЗАО КБ "ИС Банк";3175
"ЗАО ПТКБ "МЕРКУРИЙ";142
"АКБ "Форштадт" (ЗАО)";2208
"ЗАО "АМИ-БАНК";2270
"АО КБ "АГРОПРОМКРЕДИТ";2880
"БАНК "СОФРИНО" (ЗАО)";2972
"ОАО АКБ "АВАНГАРД";2879
"ООО КБ "Новопокровский";467
"АКБ "НАЦКОРПБАНК" ОАО";3422
ООО Банк Оранжевый;1659
"ПАО "Дальневосточный банк";843
ВТБ 24 (ПАО);1623
"ЗАО "ИБК";3339
"КБ "Транснациональный банк" (ООО)";2108
"АКБ "АКТИВ БАНК" (ПАО)";2529
"АККСБ "КС БАНК" (ПАО)";1752
АО Банк ЗЕНИТ Сочи;232
"ОАО "АК Банк";3006
"ОАО АКБ "Новация";840
"ПАО "Донхлеббанк";2285
"АКБ "СЕРВИС-РЕЗЕРВ" БАНК (ЗАО)";2034
"ПАО "Витабанк";356
"ООО КБ "Уралфинанс";1370
"ОАО НКО "Тульский Расчетный Центр";3380
"ООО "банк Раунд";2506
"АО КБ "Флора-Москва";533
"АКБ "МФТ-Банк" (ОАО)";3356
"АКБ "ИСТ БРИДЖ БАНК" (ЗАО)";2938
"ООО "Дойче Банк";3328
"ООО КБ "Дружба";990
КИВИ Банк (АО);2241
"КБ "УНИВЕРСАЛТРАСТ" (ООО)";3402
"ООО КБ "Аксонбанк";680
"АКБ "ФИНПРОМБАНК" (ОАО)";2157
"Азиатско-Тихоокеанский Банк" (ПАО)";1810
"КБ "МКБ" (ОАО)";2524
"ПАО БАНК "СИАБ";3245
"ОАО НКБ "РАДИОТЕХБАНК";1166
"ООО КБ "ПРАДО-БАНК";3378
"АО АКИБ "Почтобанк";1788
"АКБ "Русский Трастовый Банк" (АО)";1139
"АКБ "Проинвестбанк" (ПАО)";784
"АО "Райффайзенбанк";3292
"ПАО АКБ "Связь-Банк";1470
"ООО "Атлас Банк";3477
АКБ НМБ ОАО;2865
"(ОАО "Кавказпромстройбанк")";1614
"ООО КБ "Жилкредит";1736
ЗАО Банк ЗЕНИТ Сочи;232
"АО "Рускобанк";138
"ОАО КБ "МПСБ";752
"ПАО "Аделантбанк";1835
"НКО "Инвестприват" (ООО)";3487
"АКБ "ДАЛЕТБАНК" (ЗАО)";3049
"ООО КБ "Монолит";1967
"ООО НКО "УЭК";3524
"ООО КБ "Ренессанс";1939
"АКБ "Кузбассхимбанк" (ОАО)";2868
"ЗАО "БДК";3391
"ООО "ЕВРАЗБАНК";1676
"ООО "Сиббизнесбанк";2539
"ЗАО "РКБ";836
